username,LABEL,user_id,account_age_years,followers_count,following_count,verified,verified_type,statuses_count,posting_frequency,tweet_text,tweet_created_at,is_retweet,has_media,urls,mentions,hashtags
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk It's called tenure,2025-01-12 03:03:25+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@_brotherwallace Bye bye,2025-01-12 04:53:46+00:00,False,False,,,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@CAgovernor @Claudiashein Kiss your presidential ambitions bye bye,2025-01-12 19:36:32+00:00,False,False,,"CAgovernor,Claudiashein",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@NickKristof This is on @CAgovernor Newscum,2025-01-13 03:16:51+00:00,False,False,,"NickKristof,CAgovernor",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk How about technical Cyber trucks? Like the one Kadirov has.,2025-01-13 03:18:34+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk Ha! No,2025-01-14 15:14:06+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk ...to jail,2025-01-18 19:34:33+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@historyinmemes And connects to the ""internets"".",2025-01-19 14:53:08+00:00,False,False,,historyinmemes,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@HugoVale_ @MarioNawfal You can always go somewhere else, dude.",2025-01-19 20:02:24+00:00,False,False,,"HugoVale_,MarioNawfal",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@pablo_majluf Ánimo, Pablo. No vale la pena el cebo que pone esa... persona, a falta de mejor término.",2025-01-20 01:42:20+00:00,False,False,,pablo_majluf,
