Unnamed: 0,username,LABEL,processed,user_found,error,user_id,verified,account_age_days,followers_count,following_count,tweet_count_total,follower_following_ratio,tweets_fetched,fraction_retweets,fraction_with_urls,fraction_with_media,avg_tweet_length,avg_sentiment,tweets_per_week,domain_diversity,network_clustering_coefficient,mutual_followers_with_misinfo_spreaders,interaction_with_bots,inferred_political_leaning,personality_big_five,cognitive_reflection_score,avg_exclamation_count,liwc_categories,topic_distribution,image_content_descriptors,image_forensic_signals
5008,xoPorcelain,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,xuxi10uwu,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,xzeniuzx,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5011,Yaboimsigg,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5012,yallab__,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013,YaMamas_Lover,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,yassir_badi,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5015,YaTuSabes____,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5016,ybierig112,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017,yenakamura,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5018,YJ_KL,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5019,YndiaWalker,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020,Yoda1027,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5021,yogesha_sharma,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5022,Yoongphoric,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5023,YoSwervChill,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5024,youareallmysons,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5025,yunabloomm,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5026,yungtrapsylvia,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5027,yuwrenn,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5028,yuzus4A,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,Zach0917,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,ZachHunt359,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5031,ZandEDad,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,zebleyfam4,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5033,ZeeTheberge,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034,ZenNJuice,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,Zhiyar93,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,zinniaowleye,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,zmalikcabello,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,zochrndteun,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,zoialanyab,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,zola1611,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,Zvezda73,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,_guywithaphone,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,_lovetension,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,_Mozalbete,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,_rigguy,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,_TheRealRainMan,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5047,0belixer,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,1_______i______,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,1_Bored_Boom,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,1225rail,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,1oregonsteeler,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5052,201caution,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,2ef76000c242497,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5054,4CRPG,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055,4nkz,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5056,4rch1p3l_4g0,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5057,4Tn8T8,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5058,6215character,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059,74gj79,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,AbAkindele,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061,Abeshki,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5062,abl_10,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063,ablshjournalism,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5064,ActforCanada,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065,ActivistForTru1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5066,adnaniqbl,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067,ADrake12345,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,AfflaticS,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5069,AG_2_0,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5070,Agyakumanu,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5071,AHILLS205,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,Ahm3dALIMALIK,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073,AhmadTamim1980,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074,AIdentitaire,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5075,AJDorsey,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5076,AkashicWomp,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5077,AladeKabir4,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078,Alanbenitezg,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5079,ALDIofone,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5080,alen_duranovic,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,alen_irl,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5082,alex_mcman,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5083,Alex00792692,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5084,Alexis_Graine,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5085,alfahbabe,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5086,AlfonsoGeiger,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,AlisonRowanna,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,aljanabijr,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,allen___a,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5090,alt_aliabtahi,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091,alt_libertarian,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,AltSpite,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,AltWinston,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5094,Amanda16713248,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095,AmericanJan,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,amorsesomtelcom,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5097,amruthasuri,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,AmysBar,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,AnakweMfume,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,AndreaP76647566,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,AndrewStahlin,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,AngaraManhattan,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,angelheartnurse,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,angelsmiles18,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,AngieD1969,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,AngloBasiert,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,animeccnn,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,animeurinal,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,ANISHSI166,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5110,AnnaNic81361291,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,Anonymo66203089,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,AnonZeroSec,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,antandbigdog,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5114,Anthony22614229,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5115,anthonyharryjnr,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,antisciencewalk,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5117,anton_nataly,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,ANTONYON11,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,ArchieB35404486,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5120,arealman00016,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5121,Arianus40891316,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,ArsonAbout,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,artcullen8,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,artemaugust,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125,ArtfulReiver,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5126,aselene52,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127,AShortReprieve,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,Ashs2ash1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,atanzi,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130,athenanchor,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5131,ATXDeplorable,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132,aubiewde6,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,Auger,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,auny_marie,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135,AustInYourPants,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136,autismonslaught,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137,AwakePure,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138,azielenn,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,Azusa05443933,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,B_randon850,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141,BadDadBear,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5142,bagpuss1980,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143,BakwasBabu,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144,balu_care,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5145,Balweshh,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146,bandit_money,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147,banning_is_good,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5148,bantuclansman,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5149,BarbaraMarie30,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,barbmrowell,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,BarryDerks,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,BathNESUKIP,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153,BatSaul,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154,BBukal,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,BCanuckgirl,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,BCJonah1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157,Beachsidenow,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5158,Beaufizla,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159,BeefRibss,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,bent11ca,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,bfes251,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,bhoover01,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,bikemule,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,BillDav08863042,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,BillHutton504,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,BillyAngus4,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,bitconnect4life,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,BlazelandSam,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,bloodymary12354,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,BluesBrother_1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,blvdr,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,bmbromley,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,Bob33117115,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,bobbarrett1915,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,BobChalmers63,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,Bobxk98,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,bosghnetvisitn1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,bosnian35620796,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,bossplaya29,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,Bowling_4_Tacos,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,bpositiveop,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,brandibayy,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,bravoanil1986,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,brenda7676,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,BrendaSheehan8,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,brianalmon,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,BrianPeckerDC,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,britinjozi,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,Broz1892,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,Brundlefly14,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,BrunswickBeard,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,bseeker,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,BUGSBUN80664909,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,bumbacoin,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,bunnylookin,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,buyanbattulga,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,c_j_breeze,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,Cachexia01,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,CactusQH,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,caggursoy,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,CaldariWaifu,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,calebqwash,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,CampbellEdd,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,can_maho,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,CaptainAnglo,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,CaptAmerica31,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,CareNotDude,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,Carlo_Reggio,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,carlosmgue,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,Carolinetelesc1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,CarterLincoln17,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,CaruthRon,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,CathedralCannab,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,cdn_geol,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,cdnpaleo,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,CecileMargaret,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,Cedar98982732,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,CEGrotius,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,centrisum,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,ChadChad71,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,charlieo7955,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,CharliMartel,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,chartread,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,Chefsbowls,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,ChevalJohnstone,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,ChihuahuaCheech,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,Christian_Media,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,Chslahuddin,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,ChthonicGoat,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,Cicero99,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,cindymc777,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,CivicDoodyfull,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,closeprotectio,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,Cole_Hine,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,collusionist,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,ColonelCollie,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,Cookies4Jim,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,CoolDogKingdom1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,Corey31183003,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,corsair1803,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,CovertActionMag,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,Coyotecounsel2,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,cozyphilo,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,CptBlackPill,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,crashnz,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,cresidiotweets,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,CrossBrigids,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,cruisemssl,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,CrusadeNewsCast,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,cryptinfominer,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,CrystalCalcite,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,CTavira,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,Curious23997073,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,Curly_Renard,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,CurtisHuWhite,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,cutekevin7,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,cwalsh1957,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,CwhiteColin,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,CWPetty,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,cyndivillegas,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,cyp111ro,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,d_horvath,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,D34th_D34LER,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,d3ath_w1sh,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,dabadja,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,DaBlazed23,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,daddyroo45,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,Daily_Mash1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,DailyAwarenes,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,dale_deep,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,dana_simeona,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,DanishRoyalist2,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,DanKavan1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,DannicaHertz,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,darkmatterz,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,DarkwolfDia,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,darthzashley,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,davecarlascio,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,david3451,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,davidshanesmith,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,Dawn_AlbaAurore,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,DBiancullo,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,dbp49,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,dean_erickson,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,defiledivinity,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,deg_sag,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,dehyki,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,Delphias10,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,deltrazed,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,Democrat_tears,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,DemographicWin,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,DenizBagriacik,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,DeplorableDreg,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,DeplorableRite,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,Destroyitems,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,DFWAltRight,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,DHabilis,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,DianeRi80057162,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,Dink10321629,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,dionisioazz,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,DirexionTrader,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,DixieRedPill,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,DJ_Scribblz,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,Djiwo666,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,doctordrcat,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,DoesItMake,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,dog_kog,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,DoggieLine,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,DoggoJoshu,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,DoGoggles,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
